id,key,value,type
249745398,amenity,school,regular
249745398,name,Birkenallee-Schule,regular
249745998,city,Uetersen,addr
249745998,country,DE,addr
249745998,housenumber,34,addr
249745998,postcode,25436,addr
249745998,street,Marktstraße,addr
249745998,amenity,police,regular
249745998,name,Polizeistation Uetersen,regular
249745998,phone,+49 4122 70530,regular
249745998,wheelchair,no,regular
249746146,amenity,post_box,regular
249746146,check_date,2019-11-24,regular
249746146,collection_times,Mo-Fr 17:15; Sa 10:30; Su 07:00,regular
249746146,operator,Deutsche Post,regular
249746146,ref,"Kleiner Sand 58, 25436 Uetersen",regular
249746955,city,Uetersen,addr
249746955,housenumber,17,addr
249746955,postcode,25436,addr
249746955,street,Berliner Straße,addr
249746955,amenity,library,regular
249746955,name,Stadtbücherei Uetersen,regular
249746955,opening_hours,"Mo-Tu 09:30-12:30,14:00-18:00; We 14:00-19:00; Th 09:30-12:30,14:00-19:00; Fr 09:30-12:30; PH off",regular
249746955,operator,Stadt Uetersen,regular
249746955,phone,+49 4122 999538,regular
249746955,isil,none,ref
249746955,website,https://uetersen.de/stadtbuecherei.html,regular
249746955,wheelchair,limited,regular
249747097,amenity,pub,regular
249747097,brewery,Kilkenny,regular
249747097,name,Taps,regular
249747097,smoking,no,regular
249747097,wheelchair,no,toilets
249747097,wheelchair,no,regular
249747317,city,Uetersen,addr
249747317,housenumber,24,addr
249747317,postcode,25436,addr
249747317,street,Marktstraße,addr
249747317,amenity,cinema,regular
249747317,name,Burg Kino Uetersen,regular
249747317,wheelchair,yes,toilets
249747317,website,https://burg.cineprog.de,regular
249747317,wheelchair,limited,regular
249747317,description,"Alle Säle außer Nr. 3 mit Rollstuhl nutzbar, Rolli-WC vorhanden",wheelchair
249751565,city,Uetersen,addr
249751565,country,DE,addr
249751565,housenumber,1c,addr
249751565,postcode,25436,addr
249751565,street,Parkstraße,addr
249751565,name,Stadtgeschichtliches Heimatmuseum,regular
249751565,opening_hours,"Feb-Dec: Su[1], Su[3] 14:00-17:00 || ""nach Vereinbarung""",regular
249751565,phone,+49 4122 2319,regular
249751565,tourism,museum,regular
249751565,website,https://historisches-uetersen.de,regular
249751565,wikidata,Q1589153,regular
249751793,city,Uetersen,addr
249751793,postcode,25436,addr
249751793,street,Heidgrabener Straße,addr
249751793,name,Museum Langes Tannen,regular
249751793,opening_hours,"Sa,Su 14:00-18:00",regular
249751793,tourism,museum,regular
249751793,website,http://langes-tannen-uetersen.de,regular
249751793,wheelchair,no,regular
249752019,city,Uetersen,addr
249752019,housenumber,3,addr
249752019,postcode,25436,addr
249752019,street,Heidgrabener Straße,addr
249752019,amenity,cafe,regular
249752019,internet_access,no,regular
249752019,name,Café Langes Mühle,regular
249752019,opening_hours,"Fr-Mo,We 14:00-18:00; Tu,Th off",regular
249752019,smoking,no,regular
249752019,website,http://cafe-langes-muehle.de,regular
249752019,wheelchair,no,regular
249752034,amenity,grave_yard,regular
249752139,historic,memorial,regular
249752139,wheelchair,yes,regular
249755279,highway,traffic_signals,regular
249757812,source,wind,generator
249757812,power,generator,regular
249757850,source,wind,generator
249757850,power,generator,regular
249758102,source,wind,generator
249758102,power,generator,regular
249758107,source,wind,generator
249758107,power,generator,regular
249758115,source,wind,generator
249758115,power,generator,regular
254832996,city,Elmshorn,addr
254832996,housenumber,2,addr
254832996,postcode,25337,addr
254832996,street,Kurt-Wagener-Straße,addr
254832996,amenity,restaurant,regular
254832996,cuisine,german,regular
254832996,name,Die Scheune,regular
254832996,outdoor_seating,yes,regular
254832996,wheelchair,no,regular
254832996,description,"Stufen im Restaurant, kein WC",wheelchair
259631615,amenity,parking,regular
259631615,created_by,Potlatch 0.8b,regular
259631615,wheelchair,yes,regular
259634980,amenity,parking,regular
259634980,bus,yes,regular
259634980,public_transport,stop_position,regular
259634983,highway,traffic_signals,regular
259634987,bus,yes,regular
259634987,public_transport,stop_position,regular
259634989,highway,traffic_signals,regular
259634992,highway,traffic_signals,regular
259635028,highway,traffic_signals,regular
261964712,highway,traffic_signals,regular
262185916,highway,turning_circle,regular
262186024,bus,yes,regular
262186024,name,"Heidgraben, Schulstraße",regular
262186024,public_transport,stop_position,regular
262186424,bus,yes,regular
262186424,name,"Heidgraben, Im Winkel",regular
262186424,public_transport,stop_position,regular
262186615,bus,yes,regular
262186615,name,"Heidgraben, Dorfstraße",regular
262186615,public_transport,stop_position,regular
262186616,bus,yes,regular
262186616,name,"Heidgraben, Dorfstraße",regular
262186616,public_transport,stop_position,regular
262186654,highway,turning_circle,regular
262186928,highway,turning_circle,regular
262614709,amenity,post_box,regular
262614709,check_date,2019-11-24,regular
262614709,collection_times,Mo-Fr 16:15; Sa 11:45,regular
262614709,operator,Deutsche Post,regular
262614709,ref,"Klaus-Groth-Straße 9, 25436 Tornesch",regular
262627392,highway,turning_loop,regular
262633893,traffic_calming,chicane,regular
262633895,created_by,JOSM,regular
262633896,created_by,JOSM,regular
262807925,highway,turning_loop,regular
262807926,barrier,cycle_barrier,regular
262809465,highway,traffic_signals,regular
262809637,highway,traffic_signals,regular
262809637,traffic_signals,signal,regular
262809811,highway,traffic_signals,regular
262810508,highway,turning_circle,regular
262810549,name,Elmshorn,regular
262810549,traffic_sign,city_limit,regular
262812977,highway,mini_roundabout,regular
262813033,highway,turning_circle,regular
262816661,highway,turning_loop,regular
262816934,highway,turning_circle,regular
262816946,highway,turning_loop,regular
262816956,highway,turning_circle,regular
262818387,noexit,yes,regular
262818389,noexit,yes,regular
262818812,traffic_calming,hump,regular
262818813,traffic_calming,hump,regular
262823258,highway,turning_circle,regular
262823490,highway,turning_circle,regular
262823564,highway,turning_circle,regular
262823565,barrier,bollard,regular
262823565,bicycle,yes,regular
262823565,foot,yes,regular
262823840,highway,turning_circle,regular
262824145,barrier,bollard,regular
262824145,bicycle,yes,regular
262824145,bollard,removable,regular
262824145,foot,yes,regular
262824145,horse,yes,regular
262824145,motorcycle,yes,regular
262824250,highway,turning_circle,regular
262825152,bus,yes,regular
262825152,name,"Klein Nordende, Sandhöhe",regular
262825152,public_transport,stop_position,regular
262825281,highway,turning_circle,regular
262825533,highway,turning_circle,regular
262825678,highway,turning_circle,regular
262825939,barrier,bollard,regular
262825939,bicycle,yes,regular
262825939,foot,yes,regular
262826269,highway,turning_circle,regular
262826433,highway,turning_circle,regular
262826867,highway,turning_circle,regular
262827251,highway,turning_loop,regular
262827428,highway,turning_circle,regular
262827803,highway,turning_circle,regular
262827896,highway,turning_circle,regular
262828010,highway,turning_circle,regular
262830778,motorcar,no,regular
262830778,psv,designated,regular
262832345,bus,yes,regular
262832345,name,"Groß Nordende, Kahlkes Weg",regular
262832345,public_transport,stop_position,regular
262921530,created_by,JOSM,regular
262921533,created_by,JOSM,regular
262922839,highway,bus_stop,regular
262922839,name,Liethmoor,regular
262922839,network,HVV,regular
262922839,operator,Storjohann Stadtverkehr,regular
262922839,public_transport,platform,regular
262922839,route_ref,6501,regular
262922839,shelter,yes,regular
262936647,created_by,JOSM,regular
262936648,created_by,JOSM,regular
262936654,created_by,JOSM,regular
262936655,created_by,JOSM,regular
262936656,created_by,JOSM,regular
262936657,created_by,JOSM,regular
262936659,created_by,JOSM,regular
262936660,created_by,JOSM,regular
262936661,created_by,JOSM,regular
262936663,created_by,JOSM,regular
262936664,created_by,JOSM,regular
262936665,created_by,JOSM,regular
262936666,created_by,JOSM,regular
262936667,created_by,JOSM,regular
262936668,created_by,JOSM,regular
262938086,created_by,JOSM,regular
263049198,created_by,JOSM,regular
263049203,created_by,JOSM,regular
263049210,created_by,JOSM,regular
263049227,created_by,JOSM,regular
263049229,created_by,JOSM,regular
263049231,created_by,JOSM,regular
264197394,barrier,bollard,regular
264197394,bicycle,yes,regular
264197394,foot,yes,regular
264197408,created_by,JOSM,regular
264245991,created_by,JOSM,regular
264246402,created_by,JOSM,regular
264246404,created_by,JOSM,regular
264246411,created_by,JOSM,regular
264246413,created_by,JOSM,regular
264246414,created_by,JOSM,regular
264247554,highway,turning_circle,regular
264247575,created_by,JOSM,regular
264247577,created_by,JOSM,regular
264248303,bus,yes,regular
264248303,name,Köhnholz (Nord),regular
264248303,public_transport,stop_position,regular
264248582,created_by,JOSM,regular
264251445,bench,yes,regular
264251445,highway,bus_stop,regular
264251445,name,Liethmoor,regular
264251445,network,HVV,regular
264251445,operator,Storjohann Stadtverkehr,regular
264251445,public_transport,platform,regular
264251445,route_ref,6501,regular
264251445,shelter,yes,regular
264324311,created_by,JOSM,regular
264324315,created_by,JOSM,regular
264324322,created_by,JOSM,regular
264324328,created_by,JOSM,regular
265589874,barrier,cycle_barrier,regular
265589874,bicycle,yes,regular
265589874,foot,yes,regular
265616067,created_by,JOSM,regular
265616070,created_by,JOSM,regular
265618103,amenity,place_of_worship,regular
265618103,denomination,lutheran,regular
265618103,name,Evangelisch-Lutherische Kirche Tornesch,regular
265618103,religion,christian,regular
265618103,wheelchair,no,regular
265620203,bus,yes,regular
265620203,highway,bus_stop,regular
265620203,name,"Tornesch, Klaus-Groth-Schule",regular
265620203,network,HVV,regular
265620203,public_transport,platform,regular
265620203,route_ref,6661;6667;6668,regular
265620203,shelter,yes,regular
268521791,bus,yes,regular
268521791,name,"Seester, Klein Sonnendeich",regular
268521791,public_transport,stop_position,regular
268522337,name,Elmshorn,regular
268522337,traffic_sign,city_limit,regular
268522388,bus,yes,regular
268522388,name,"Hahnenkamp, Grenzweg",regular
268522388,public_transport,stop_position,regular
268522389,name,Elmshorn,regular
268522389,traffic_sign,city_limit,regular
268525184,bus,yes,regular
268525184,name,Am Eiskeller,regular
268525184,public_transport,stop_position,regular
268525188,bus,yes,regular
268525188,name,Ansgarstraße (Mitte),regular
268525188,public_transport,stop_position,regular
268610665,amenity,post_box,regular
268610665,check_date,2019-11-24,regular
268610665,collection_times,"Mo-Fr 14:30,17:45; Sa 14:00; Su 08:30",regular
268610665,count,2,regular
268610665,operator,Deutsche Post,regular
268610665,ref,"Berliner Straße 6, 25335 Elmshorn",regular
268610673,amenity,post_box,regular
268610673,check_date,2019-11-24,regular
268610673,collection_times,"Mo-Fr 15:45,20:00; Sa 15:00; Su 08:30,23:30",regular
268610673,count,2,regular
268610673,operator,Deutsche Post,regular
268610673,ref,"Kurt-Wagener-Straße 15, 25337 Elmshorn",regular
268611059,amenity,nightclub,regular
268611059,created_by,Potlatch 0.10b,regular
268611059,name,Disco Fun & Lollipop,regular
268611059,wheelchair,no,regular
268852792,created_by,JOSM,regular
268852810,traffic_calming,hump,regular
268852833,barrier,block,regular
268852833,bicycle,yes,regular
268852833,foot,yes,regular
268852833,material,stone,regular
268852835,created_by,JOSM,regular
268852837,created_by,JOSM,regular
268852839,created_by,JOSM,regular
268852849,created_by,JOSM,regular
268852867,created_by,JOSM,regular
268852870,traffic_calming,hump,regular
268852888,created_by,JOSM,regular
268852911,traffic_calming,hump,regular
268852921,barrier,block,regular
268852921,bicycle,yes,regular
268852921,foot,yes,regular
268973756,historic,memorial,regular
268973756,name,Kriegsgräberdenkmal,regular
269305901,created_by,JOSM,regular
269306907,amenity,fire_station,regular
269306907,name,Feuerwache,regular
269467509,highway,turning_circle,regular
269467519,direction,forward,regular
269467519,highway,give_way,regular
269733291,highway,turning_circle,regular
269733297,barrier,bollard,regular
269917961,highway,turning_circle,regular
269917963,highway,turning_circle,regular
269918091,highway,turning_circle,regular
269918116,railway,level_crossing,regular
269939397,bus,yes,regular
269939397,name,Bf. Tornesch,regular
269939397,network,HVV,regular
269939397,public_transport,stop_position,regular
269939422,barrier,no,crossing
269939422,railway,level_crossing,regular
270534274,access,private,regular
270534274,amenity,parking,regular
270534274,wheelchair,no,toilets
270534274,wheelchair,limited,regular
270628985,amenity,post_box,regular
270628985,check_date,2019-11-24,regular
270628985,collection_times,Mo-Fr 16:15; Sa 11:00,regular
270628985,operator,Deutsche Post,regular
270628985,ref,"Esinger Steinweg 52, 25436 Uetersen",regular
270631217,city,Uetersen,addr
270631217,housenumber,22,addr
270631217,postcode,25436,addr
270631217,street,Großer Sand,addr
270631217,amenity,post_office,regular
270631217,brand,Deutsche Post,regular
270631217,wikidata,Q157645,brand
270631217,wikipedia,en:Deutsche Post,brand
270631217,name,Deutsche Post,regular
270631217,wheelchair,limited,regular
270631323,city,Uetersen,addr
270631323,housenumber,2a,addr
270631323,postcode,25436,addr
270631323,street,Großer Sand,addr
270631323,wheelchair,limited,regular
270631557,city,Uetersen,addr
270631557,housenumber,31,addr
270631557,postcode,25436,addr
270631557,street,Großer Sand,addr
270631557,amenity,bank,regular
270631557,atm,yes,regular
270631557,brand,Commerzbank,regular
270631557,wikidata,Q157617,brand
270631557,wikipedia,en:Commerzbank,brand
270631557,name,Commerzbank,regular
270631557,operator,Commerzbank,regular
270631557,wheelchair,yes,regular
270632008,city,Uetersen,addr
270632008,country,DE,addr
270632008,housenumber,8,addr
270632008,postcode,25436,addr
270632008,street,Jahnstraße,addr
270632008,amenity,cafe,regular
270632008,cuisine,ice_cream,regular
270632008,name,Tommy's Eisbar,regular
270632008,opening_hours,"Mo-Su,PH 11:00-22:00",regular
270632008,wheelchair,limited,regular
270632424,city,Uetersen,addr
270632424,housenumber,2,addr
270632424,postcode,25436,addr
270632424,street,Schanzenstraße,addr
270632424,amenity,pharmacy,regular
270632424,dispensing,yes,regular
270632424,drive_through,no,regular
270632424,healthcare,pharmacy,regular
270632424,name,Sonnen-Apotheke,regular
270632424,wheelchair,limited,regular
270632613,city,Uetersen,addr
270632613,housenumber,1,addr
270632613,postcode,25436,addr
270632613,street,Großer Sand,addr
270632613,amenity,pharmacy,regular
270632613,dispensing,yes,regular
270632613,fax,+49 4122 3713,regular
270632613,type,pharmacy,health_facility
270632613,healthcare,pharmacy,regular
270632613,western,yes,medical_system
270632613,name,Rathaus-Apotheke,regular
270632613,opening_hours,Mo-Fr 08:00-18:30;Sa 09:00-13:00,regular
270632613,phone,+49 4122 3042,regular
270632613,website,https://rathausapotheke-uetersen.de,regular
270632613,wheelchair,yes,regular
270633725,housenumber,10,addr
270633725,street,Berliner Straße,addr
270633725,amenity,restaurant,regular
270633725,cuisine,international,regular
270633725,name,Restaurant Parkhotel Rosarium,regular
270633725,smoking,outside,regular
270633725,tourism,hotel,regular
270633725,wheelchair,yes,regular
270644225,city,Uetersen,addr
270644225,housenumber,1,addr
270644225,postcode,25436,addr
